City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,caleta de carquin,-11.0925,-77.6267,21.89,71,52,4.01,PE,1688418264
365,at taj,24.2049,23.2857,32.09,17,1,3.76,LY,1688418265
366,kabo,7.6994,18.629,22.66,89,100,1.34,CF,1688418265
367,dassa-zoume,7.75,2.1833,24.41,91,100,2.25,BJ,1688418265
368,beledweyne,4.7358,45.2036,25.82,58,99,9.16,SO,1688418265
369,mitu,1.1983,-70.1733,26.03,83,82,0.85,CO,1688418266
370,yoloten,37.2989,62.3597,26.37,23,0,4.24,TM,1688418266
371,sinop,41.7711,34.8709,18.1,79,100,3.39,TR,1688418266
372,yangambi,0.8102,24.4336,23.49,84,62,0.54,CD,1688418266
373,puerto baquerizo moreno,-0.9,-89.6,28.55,65,40,7.2,EC,1688418039
374,serenje,-13.2325,30.2352,11.21,58,0,2.33,ZM,1688418267
375,buta,2.7858,24.73,21.42,99,54,0.85,CD,1688418267
376,smithers,54.7804,-127.1743,22.18,37,40,2.57,CA,1688418179
377,swainsboro,32.5974,-82.3337,34.03,49,75,2.06,US,1688418267
378,necochea,-38.5473,-58.7368,14.79,91,53,3.38,AR,1688418027
379,feijo,-8.1642,-70.3536,32.54,44,83,0.45,BR,1688418268
380,qarauyl,48.9451,79.255,19.97,45,100,2.98,KZ,1688418268
381,tyul'gan,52.3405,56.166,16.27,79,34,1.16,RU,1688418268
382,nouadhibou,20.931,-17.0347,22.99,83,2,7.2,MR,1688418269
383,illizi,26.4833,8.4667,37.89,9,8,4.56,DZ,1688418269
384,havre,49.5833,0.3333,15.87,77,0,6.69,FR,1688418269
385,vila franca do campo,37.7167,-25.4333,20.23,71,100,2.3,PT,1688418269
386,san felipe,10.3399,-68.7425,27.99,71,75,2.85,VE,1688418270
387,argostolion,38.1811,20.489,23.22,88,13,3.09,GR,1688418270
388,kannus,63.9,23.9,12.81,97,100,1.57,FI,1688418270
389,geraldton,-28.7667,114.6,14.23,82,40,7.2,AU,1688418270
390,juba,4.8517,31.5825,21.78,93,93,1.34,SS,1688418271
391,boyolangu,-8.1181,111.8935,22.87,95,99,1.75,ID,1688418271
392,st. john's,47.5649,-52.7093,24.66,69,75,5.66,CA,1688418006
393,nantucket,41.2835,-70.0995,24.08,93,75,5.66,US,1688418245
394,bonga,7.2833,36.2333,15.25,99,100,0.56,ET,1688418271
395,cill airne,52.05,-9.5167,11.95,84,100,3.39,IE,1688418272
396,acapulco de juarez,16.8634,-99.8901,31.9,62,20,2.06,MX,1688418248
397,aykhal,66.0,111.5,11.0,70,62,2.43,RU,1688418272
398,flying fish cove,-10.4217,105.6791,23.82,78,75,3.6,CX,1688418272
399,kavaratti,10.5669,72.642,27.35,79,100,13.97,IN,1688418272
400,kyzyl-suu,42.3414,78.0056,14.12,65,98,1.87,KG,1688418273
401,luninyets,52.2472,26.8047,16.72,65,76,3.1,BY,1688418273
402,tual,-5.6667,132.75,27.01,81,100,8.88,ID,1688418273
403,loch garman,52.3342,-6.4575,15.07,65,79,3.58,IE,1688418273
404,mugia,43.1041,-9.2179,18.84,91,1,3.71,ES,1688418273
405,san jose del cabo,23.0589,-109.6977,32.0,73,75,5.14,MX,1688418274
406,castillos,-34.1667,-53.8333,14.83,93,64,2.69,UY,1688418274
407,al bayda',32.7627,21.7551,18.79,92,6,2.74,LY,1688418274
408,pacific grove,36.6177,-121.9166,25.45,81,0,5.66,US,1688418274
409,portland,45.5234,-122.6762,31.94,30,0,5.14,US,1688418099
410,soeng sang,14.4264,102.4606,22.67,94,100,1.88,TH,1688418274
411,mount isa,-20.7333,139.5,9.87,87,0,2.57,AU,1688418275
412,eilat,29.5581,34.9482,30.91,27,0,5.14,IL,1688418027
413,nadym,65.5333,72.5167,20.1,83,7,4.33,RU,1688418275
414,igarka,67.4667,86.5833,15.11,76,100,1.08,RU,1688418275
415,kruisfontein,-34.0033,24.7314,11.07,89,93,2.92,ZA,1688418275
416,cabo san lucas,22.8909,-109.9124,32.01,79,100,5.14,MX,1688418276
417,naracoorte,-36.9579,140.7383,8.08,98,100,1.52,AU,1688418256
418,bikin,46.8161,134.26,17.94,75,7,0.57,RU,1688418276
419,pokhara,28.2333,83.9833,22.44,99,100,0.65,NP,1688418276
420,flin flon,54.7682,-101.865,15.91,72,100,3.6,CA,1688418068
421,sochi,43.6,39.7303,21.05,69,0,1.88,RU,1688418277
422,pindushi,62.9152,34.58,12.43,87,56,4.27,RU,1688418278
423,djibo,14.1022,-1.6306,36.28,30,14,3.06,BF,1688418278
424,riviere-du-loup,47.8304,-69.5342,18.15,77,89,2.06,CA,1688418279
425,cleveland,41.4995,-81.6954,27.56,79,20,3.6,US,1688418265
426,napier,-39.4833,176.9167,10.98,68,12,6.71,NZ,1688418280
427,tazacorte,28.629,-17.9293,23.54,89,100,4.63,ES,1688418280
428,paita,-5.0892,-81.1144,24.36,73,10,7.96,PE,1688418280
429,sengiley,53.9622,48.7944,19.04,92,94,2.84,RU,1688418175
430,brisas de zicatela,15.8369,-97.0419,29.3,74,80,3.0,MX,1688418281
431,ingeniero guillermo n. juarez,-23.9,-61.85,27.18,38,45,4.91,AR,1688418281
432,tal'menka,53.8183,83.5677,15.77,95,83,2.89,RU,1688418281
433,eraan,9.0629,117.7016,24.75,94,100,0.14,PH,1688418282
434,agios nikolaos,35.1914,25.7133,25.98,71,6,3.1,GR,1688418282
435,richards bay,-28.783,32.0377,19.01,70,0,5.09,ZA,1688418282
436,chachapoyas,-6.2317,-77.869,18.98,62,64,2.23,PE,1688418282
437,guangyuan,32.442,105.823,17.06,81,79,2.55,CN,1688418283
438,the bottom,17.6259,-63.2492,28.31,84,62,9.24,BQ,1688418283
439,hessisch oldendorf,52.1667,9.25,17.7,65,75,3.6,DE,1688418283
440,labrador city,52.9463,-66.9114,26.95,39,40,5.14,CA,1688418283
441,evergreen,39.6333,-105.3172,30.64,23,22,2.24,US,1688418283
442,acaponeta,22.4964,-105.3594,35.09,46,71,2.98,MX,1688418284
443,pingliang,35.5392,106.6861,14.52,46,0,2.31,CN,1688418271
444,jose maria morelos,23.3952,-103.8984,16.57,77,100,1.32,MX,1688418284
445,zuwarah,32.9312,12.082,25.01,76,0,7.33,LY,1688418284
446,tieling,42.2931,123.8414,21.98,81,86,1.63,CN,1688418284
447,laizhou,37.1717,119.9214,24.54,95,100,3.76,CN,1688418109
448,la passe,45.5549,-0.8967,20.13,91,4,3.04,FR,1688418285
449,shingu,33.7333,135.9833,22.83,90,11,1.57,JP,1688418285
450,villa union,23.2,-106.2333,30.98,66,75,1.54,MX,1688418285
451,mwene-ditu,-7.0,23.45,20.32,39,0,2.0,CD,1688418285
452,kupang,-10.1667,123.5833,24.05,91,91,5.16,ID,1688418286
453,nambucca heads,-30.65,153.0,14.54,95,100,0.44,AU,1688418286
454,meulaboh,4.1363,96.1285,24.03,90,43,1.58,ID,1688418286
455,conception bay south,47.4999,-52.9981,24.53,78,100,5.05,CA,1688418012
456,nizhniy odes,63.6445,54.856,15.36,91,26,2.15,RU,1688418286
457,nolinsk,57.5596,49.9363,19.16,73,98,2.34,RU,1688418287
458,shalqar,47.8333,59.6,23.2,43,36,3.05,KZ,1688418287
459,ko pha ngan,9.7578,100.0291,26.23,72,89,1.62,TH,1688418287
460,kedougou,12.5579,-12.1743,28.73,67,77,3.02,SN,1688418287
461,oravita,45.0325,21.6894,17.15,80,0,1.88,RO,1688418287
462,benguela,-12.5763,13.4055,20.65,88,72,0.62,AO,1688418287
463,kaga bandoro,6.9896,19.1874,21.34,98,100,2.43,CF,1688418288
464,tashtyp,52.7939,89.8983,8.54,94,6,0.47,RU,1688418288
465,zarand,30.8127,56.564,30.29,19,19,1.0,IR,1688418288
466,kargasok,59.0556,80.8572,13.51,72,18,2.5,RU,1688418288
467,custoias,41.1053,-7.321,25.08,51,17,2.41,PT,1688418288
468,i-n-salah,27.1935,2.4607,40.52,8,1,3.85,DZ,1688418289
469,draper,40.5247,-111.8638,36.42,21,40,7.2,US,1688418289
470,luwuk,-0.9516,122.7875,24.76,86,100,1.34,ID,1688418289
471,belmonte,-15.8631,-38.8828,23.15,66,46,7.74,BR,1688418289
472,mermoz boabab,14.7065,-17.4758,29.31,78,0,0.0,SN,1688418290
473,muroto-misakicho,33.2833,134.15,23.67,87,10,1.92,JP,1688418290
474,nemuro,43.3236,145.575,12.5,100,100,3.2,JP,1688418290
475,mossel bay,-34.1831,22.146,11.96,80,100,3.25,ZA,1688418291
476,lazaro cardenas,17.9583,-102.2,31.67,61,11,4.95,MX,1688418291
477,pasni,25.2631,63.471,28.83,83,36,4.03,PK,1688418291
478,saint-philippe,-21.3585,55.7679,20.77,77,96,6.19,RE,1688418291
479,bichura,50.5881,107.6022,13.15,99,100,2.13,RU,1688418291
480,cozumel,20.5083,-86.9458,31.64,80,100,4.92,MX,1688418041
481,rochester,43.1548,-77.6156,25.06,87,75,3.6,US,1688418106
482,maralal,1.0968,36.698,14.74,78,86,2.56,KE,1688418292
483,sorong,-0.8833,131.25,26.73,81,100,3.85,ID,1688418058
484,pointe aux piments,-20.0628,57.5131,22.31,76,44,8.03,MU,1688418292
485,lingig,8.0389,126.4125,24.97,92,100,2.21,PH,1688418293
486,sur,22.5667,59.5289,28.56,76,94,4.59,OM,1688418293
487,callao,-12.0667,-77.15,24.16,57,0,4.12,PE,1688418293
488,margherita,27.2833,95.6833,24.19,98,41,0.86,IN,1688418294
489,kuching,1.55,110.3333,25.12,94,20,0.0,MY,1688418294
490,barbacoas,1.6715,-78.1398,26.97,87,86,1.49,CO,1688418294
491,skvyra,49.7318,29.6657,16.36,71,0,3.0,UA,1688418294
492,ulsteinvik,62.3432,5.8487,13.84,85,100,4.47,NO,1688418295
493,verkhnevilyuysk,63.4453,120.3167,16.64,75,100,2.86,RU,1688418295
494,al mutayrifi,25.4788,49.5576,34.19,17,1,5.29,SA,1688418295
495,usoke,-5.1667,32.35,17.58,50,0,2.12,TZ,1688418295
496,waiuku,-37.25,174.75,14.58,82,97,5.76,NZ,1688418296
497,uruzgan,32.8333,66.0,25.12,17,0,1.93,AF,1688418296
498,zhuanghe,39.7008,122.9911,22.0,95,99,2.68,CN,1688418296
499,belaguntha,19.8833,84.65,28.4,84,99,1.27,IN,1688418296
500,orapa,-21.2833,25.3667,15.53,48,37,4.43,BW,1688418297
501,samoylovka,51.184,43.7081,18.33,92,91,2.32,RU,1688418297
502,ballina,-28.8667,153.5667,14.32,87,100,2.87,AU,1688418297
503,mary,37.0,62.5,26.78,23,0,4.13,TM,1688418297
504,karmaskaly,54.3709,56.1837,17.95,85,29,1.13,RU,1688418297
505,taulaga,-11.0553,-171.0883,28.25,67,8,7.76,AS,1688418297
506,kuta,-8.7233,115.1723,25.97,94,40,2.24,ID,1688418298
507,al ghayzah,16.2079,52.176,27.9,81,99,3.96,YE,1688418298
508,arraial do cabo,-22.9661,-42.0278,19.98,64,20,4.12,BR,1688418096
509,tandil,-37.3217,-59.1332,15.53,91,100,2.81,AR,1688418002
510,lompoc,34.6391,-120.4579,34.27,72,20,3.6,US,1688418298
511,arteche,12.2645,125.4048,26.23,88,100,2.56,PH,1688418299
512,alice springs,-23.7,133.8833,3.75,93,90,3.09,AU,1688418299
513,motygino,58.1831,94.7592,11.13,93,65,1.09,RU,1688418299
514,auki,-8.7676,160.7034,26.46,85,100,2.71,SB,1688418299
515,tarfaya,27.9358,-12.9218,21.44,90,4,7.88,MA,1688418299
516,xuchang,34.0167,113.8167,23.01,74,100,6.26,CN,1688418300
517,borovskoy,53.8,64.15,15.23,95,50,2.1,KZ,1688418300
518,lachendorf,52.6167,10.25,18.0,73,75,2.06,DE,1688418300
519,ulladulla,-35.35,150.4667,12.12,87,100,2.18,AU,1688418301
520,katabu,-4.9333,122.5167,23.4,95,100,1.23,ID,1688418301
521,jonquiere,48.4165,-71.2488,27.06,54,19,1.03,CA,1688418185
522,fort mcmurray,56.7268,-111.381,16.77,67,100,8.75,CA,1688418156
523,nahiyat al fuhud,30.9697,46.7228,35.53,14,0,5.51,IQ,1688418302
524,mkushi,-13.6202,29.3939,11.36,66,0,1.92,ZM,1688418303
525,ternate,0.8,127.4,26.33,83,100,1.74,ID,1688418303
526,bondo,3.8146,23.6866,20.11,99,100,0.96,CD,1688418304
527,kujang-up,39.8672,126.0303,21.94,90,100,1.38,KP,1688418305
528,ad-damazin,11.7891,34.3592,25.02,76,100,7.66,SD,1688418306
529,pekan,3.4836,103.3996,25.06,87,100,1.0,MY,1688418306
530,gurun,5.8172,100.4738,26.88,93,98,0.97,MY,1688418307
531,northam,51.0333,-4.2167,15.14,79,68,7.35,GB,1688418308
532,wagar,16.1525,36.2032,33.51,33,33,4.41,SD,1688418308
533,valparaiso,-33.0393,-71.6273,20.13,61,0,3.09,CL,1688418308
534,vila velha,-20.3297,-40.2925,20.53,71,75,4.63,BR,1688418308
535,gazipasa,36.2694,32.3179,25.05,83,0,1.03,TR,1688418309
536,ghadamis,30.1337,9.5007,36.35,16,73,3.04,LY,1688418148
537,dongola,19.1667,30.4833,33.03,14,99,4.64,SD,1688418310
538,howrah,22.5892,88.3103,29.0,94,40,2.57,IN,1688418310
539,janin,32.4588,35.2951,23.96,81,0,2.08,PS,1688418310
540,sinabang,2.4803,96.3801,26.14,82,51,1.44,ID,1688418311
541,slave lake,55.2834,-114.769,15.99,67,100,2.57,CA,1688418311
542,al wajh,26.2455,36.4525,27.97,69,0,2.06,SA,1688418312
543,beaufort west,-32.3567,22.583,14.07,33,13,3.8,ZA,1688418312
544,polonnaruwa,7.9333,81.0,26.71,72,100,6.67,LK,1688418312
545,okha,53.5739,142.9478,11.41,78,69,3.07,RU,1688418313
546,gagliano del capo,39.8442,18.3695,23.23,75,0,2.51,IT,1688418313
547,zaozersk,69.4005,32.4476,9.6,96,100,1.83,RU,1688418313
548,qarqaraly,49.4058,75.4742,18.62,38,100,0.74,KZ,1688418313
549,susuman,62.7833,148.1667,25.96,43,19,6.07,RU,1688418314
550,monrovia,6.3005,-10.7969,25.87,83,100,3.42,LR,1688418314
551,lethem,3.3803,-59.7968,24.99,91,100,1.79,GY,1688418314
552,berdigestyakh,62.0989,126.6992,20.03,71,73,1.22,RU,1688418314
553,shache,38.4167,77.2406,25.4,24,100,3.84,CN,1688418315
554,greymouth,-42.4667,171.2,10.43,87,100,7.74,NZ,1688418315
555,inhambane,-23.865,35.3833,19.58,73,0,2.49,MZ,1688418315
556,sao felix do xingu,-6.6447,-51.995,28.79,49,21,0.41,BR,1688418315
557,turabah,21.2141,41.6331,28.79,22,100,3.79,SA,1688418316
558,kannod,22.6667,76.7333,28.52,73,92,1.3,IN,1688418316
559,el granada,37.5027,-122.4694,31.15,68,75,6.69,US,1688418316
560,itoman,26.1247,127.6694,28.0,94,75,10.29,JP,1688418317
561,luau,-10.7073,22.2247,15.51,39,0,2.1,AO,1688418317
562,sault ste. marie,46.5168,-84.3333,29.16,60,0,4.12,CA,1688418198
563,ancud,-41.8697,-73.8203,10.57,63,100,7.46,CL,1688418050
564,beeville,28.4008,-97.7483,37.1,28,40,3.6,US,1688418318
565,barlig,17.0373,121.1038,14.97,92,31,1.12,PH,1688418318
566,val-d'or,48.1002,-77.7828,30.05,35,20,2.57,CA,1688418176
567,bengkulu,-3.8004,102.2655,24.0,91,75,2.4,ID,1688418318
568,maceio,-9.6658,-35.7353,25.69,83,75,2.57,BR,1688418065
569,veroia,40.5233,22.2036,25.38,61,1,2.24,GR,1688418319
570,alesund,62.4723,6.1549,13.84,83,75,4.63,NO,1688418061
571,san jose de jachal,-30.2406,-68.7469,18.42,24,17,2.39,AR,1688418318
572,panama city beach,30.1766,-85.8055,33.36,68,97,3.13,US,1688418100
573,arawa,-6.2132,155.5367,26.77,89,63,2.54,PG,1688418320
574,itaituba,-4.2761,-55.9836,33.09,55,40,2.57,BR,1688418320
575,kondopoga,62.2057,34.2614,14.83,81,53,3.6,RU,1688418320
576,kristiansund,63.1115,7.732,12.36,82,75,3.09,NO,1688418321
577,al qadarif,14.0349,35.3834,21.95,89,100,12.64,SD,1688418321
578,nesterov,54.6306,22.5714,15.33,69,84,3.11,RU,1688418321
579,jumla,29.2747,82.1838,17.66,87,85,0.24,NP,1688418185
580,saguenay,48.4168,-71.0657,27.46,56,75,5.14,CA,1688418293
581,opuwo,-18.0607,13.84,18.45,23,0,3.45,NA,1688418094
582,lakatoro,-16.0999,167.4164,23.94,71,73,5.76,VU,1688418322
583,margate,51.3813,1.3862,16.06,82,94,2.24,GB,1688418322
